key,COUNTY,Year,Yield,blue,green,red,nir,swir1,swir2,ndvi,savi,evi,gndvi,ndmi,nsi,msavi,gci,gli,sipi,sr,osavi,gci2,arvi2,mtvi2,rdvi,gvi,ndii,ndwi,grvi,lai,tcari,mcari,wdvi,pssra,dvi,era5d_prec,era5_wind,era5m_wind,era5m_prec,era5_mean_temp,era5_min_temp,era5_max_temp,era5m_mean_temp,era5m_min_temp,era5m_max_temp,chirpsd_prec,chirpsm_prec,AREA,temp_MIN,temp_MAX,RANGE,temp_MEAN,temp_STD,temp_SUM,fpar,m_lai,m_gndvi,m_ndvi,m_ndmi,gpp,npp,Tmst_AREA,Tmst_MIN,Tmst_MAX,Tmst_RANGE,Tmst_MEAN,Tmst_STD,Tmst_SUM,Yield2,mod_lst,ggcp10,final_Yld,JoinedYld
2012_NYANDARUA,NYANDARUA,2012,1.400950071,26162.40944,25465.56569,26116.18858,24685.56516,21822.59539,15603.40542,-0.014204786,-0.021307184,0.087524073,-0.00176398,0.063523423,52.88317665,-0.043531195,0.011255156,-0.012107239,1.058290663,0.986611653,-0.016477553,-0.096100595,-0.014836848,-0.064643874,-4.767965865,-0.001323174,0.223305026,0.00176398,0.975438402,-0.169392918,-4654.452877,0.009790584,11627.47088,1.01741534,-1430.623397,0.008600932,-0.537888573,-0.539345427,0.26318855,288.5643833,284.6283754,293.698181,288.5710724,282.1338403,295.8712698,6.180721187,31.52167817,0.192500006,18.03269386,23.21454811,5.181854248,20.65285918,1.199228125,1590.270157,54.12893973,17.46096576,0.59906434,0.608857202,0.124017888,377.6828357,13826.18886,0.175781257,74.5,198.6000061,124.1000061,130.4168005,27.73312763,16302.10007,2.16,14711.41747,0.367756471,2.15530886,2.15530886
2012_NYERI,NYERI,2012,0.775950942,24803.90954,23223.48932,24762.79351,23198.45092,22256.47346,16723.06332,0.014048917,0.021072247,2.282387321,0.041911485,0.025559138,-9.186831041,-0.016121326,0.136546074,-0.02363663,1.139916385,1.080849035,0.016296464,-0.080088709,0.006351154,-0.073958135,-2.21292716,0.01612663,0.161176584,-0.041911485,0.945712105,-0.067171019,-5490.19357,0.099813812,10817.05418,0.955150449,-1564.342554,0.004421233,-0.71266081,-0.712427901,0.135289922,289.075377,285.2700922,293.9517384,289.0826122,282.5023811,296.1345308,4.653808013,23.73442074,0.087500003,22.06134605,27.74186325,5.680517197,24.85234457,1.537716566,869.8320599,51.86820123,17.59816728,0.581963945,0.577472562,0.073804577,379.8293893,13405.78636,0.077343753,41.09999847,105.0999985,64.0,60.35090915,12.67809682,3319.300003,1.27,14860.17683,1.570879015,1.27205072,1.27205072
2012_SAMBURU,SAMBURU,2012,0.834718826,9780.748794,10861.32588,11378.96584,18338.8092,16708.37632,13348.88449,0.235830283,0.353739424,1.342434646,0.257061171,0.048161932,-21.47026324,0.38011118,0.695679661,0.013605578,1.240031816,1.623313328,0.273561644,0.016417004,0.173526626,0.314749723,40.50477573,0.091089032,0.158874506,-0.257061171,0.956301927,0.735233967,20396.39058,0.394727047,12649.32616,0.591820619,6959.843491,0.006097107,-0.936764836,-0.941506445,0.186569512,291.5079956,287.3443909,296.4023132,291.51297,285.1712341,298.502655,2.601122618,13.2675012,0.0,24.61627202,30.11806367,5.501791652,27.53409705,1.321806361,1934.821455,29.93675448,7.497285549,0.460264423,0.34560771,-0.050577917,173.9308764,4940.607556,0.081579653,39.5024395,72.0365854,65.0682918,53.66497756,7.906313207,3580.295119,0.83,14994.47128,0.352455646,0.83471882,0.83471882
2012_SIAYA,SIAYA,2012,1.276601427,11066.73873,11657.92385,11623.63155,19066.58194,15425.23006,12318.01388,0.247223702,0.370829378,2.288258322,0.244656016,0.105642073,-47.77424398,0.390868723,0.660219509,0.016339604,1.014654369,1.67358233,0.286777966,0.042878975,0.22393403,0.353685692,42.8829821,0.108654232,0.215353314,-0.244656016,1.006432323,0.776455352,22400.24178,0.348149637,13254.76618,0.611067764,7442.950419,0.007005385,-0.148620786,-0.149393942,0.214386325,294.8733206,291.7841981,299.0622962,294.874553,290.3553533,301.4387478,5.750042073,29.32521404,0.157500005,28.4908123,29.9819355,1.491123199,29.34289524,0.293831629,1848.6024,52.86668712,15.49573319,0.617573216,0.627120328,0.12228081,359.1204737,9874.229216,0.154687506,72.30000305,218.0,145.6999969,144.2663639,30.99930862,15869.30003,1.58,15036.3049,2.808926626,1.58162819,1.58162819
2012_TAITA TAVETA,TAITA TAVETA,2012,0.365559846,20018.15134,19551.63095,21365.14843,19436.78746,20225.83901,16289.58053,-0.034689009,-0.0520331,-2.074998268,0.008799002,-0.018205834,-99.87073597,-0.090065884,0.034806133,-0.026540335,-0.002138604,0.950440574,-0.040239148,-0.122720563,-0.066676259,-0.171700136,-8.255795104,-0.013182659,0.08788209,-0.008799002,0.917286534,-0.243504835,-6745.592752,0.093238887,8754.213242,0.9971092,-1928.360981,0.001607998,-0.515220457,-0.514539616,0.049204534,294.8445524,290.4921281,299.9356251,294.8541075,288.6503438,302.7838846,1.220939884,6.333852125,0.095000003,26.34391975,31.0893116,4.745391846,29.39231622,1.302446942,1116.908016,20.65529128,4.410424288,0.468015351,0.286405398,-0.137859342,149.2560152,4048.345354,0.099843754,0.0,0.300000012,0.300000012,0.004225352,0.035351834,0.300000012,0.43,15189.34984,1.156940401,0.43007078,0.43007078
2012_TANA RIVER,TANA RIVER,2012,0.854590844,31518.5266,30300.424,32328.50254,25726.61932,21782.0314,16262.62236,-0.109907343,-0.164859616,0.828462499,-0.075915191,0.084749452,250.6796462,-0.258575355,-0.134884749,-0.027339426,0.806669751,0.80831555,-0.127492172,-0.149117739,-0.122721539,-0.315280725,-26.8700199,-0.045212324,0.222951891,0.075915191,0.935315183,-0.51564477,-20735.7774,-0.073968067,9562.368056,1.173912123,-6601.883228,0.000986262,-0.718248451,-0.719694553,0.030178615,300.3309487,297.1028454,304.7838219,300.3426773,295.6589488,306.6909102,1.114385295,5.810769039,0.035000001,34.33956528,35.84997559,1.510410309,34.99402291,0.517894488,489.9163208,23.37216503,5.621207407,0.40920879,0.258842326,-0.105425558,115.1251987,2528.111083,0.037968752,0.0,21.60000038,21.60000038,6.581481545,6.550433281,177.7000017,0.95,15279.89243,0.25102331,0.94954378,0.94954378
2012_THARAKA-NITHI,THARAKA-NITHI,2012,1.426183577,14813.04689,15037.87376,16298.51177,18678.35403,19002.04779,15249.01205,0.077764105,0.116644258,1.211702631,0.117670323,-0.007647661,18.89883779,0.137049326,0.2786672,-0.015059572,1.544332875,1.179887713,0.090205892,-0.072079078,0.03182994,0.057921298,13.61446085,0.0326334,0.101372563,-0.117670323,0.923005895,0.163350533,6279.211433,0.249171074,10529.09815,0.79584336,2379.842259,0.002740634,-0.631169716,-0.630711098,0.083863269,294.8434746,290.8923849,299.678396,294.8491056,289.3152058,301.9597313,2.750070175,14.15232292,0.170000005,28.26241493,35.88759232,7.625177383,32.54638229,1.861512808,2213.153996,36.40440317,10.99493562,0.508945623,0.395403699,-0.042723579,206.1135493,6120.659761,0.151875006,0.0,35.20000076,35.20000076,7.495370333,11.38693515,809.499996,1.45,15306.79712,3.368421398,1.45351058,1.45351058
2012_TRANS NZOIA,TRANS NZOIA,2012,4.140376648,12436.37498,12848.01938,13030.89264,18984.91576,15404.21212,12141.28521,0.203506171,0.305254001,5.13664524,0.208715587,0.105889035,-73.27559296,0.325588086,0.559395394,0.008580486,0.883678339,1.547466774,0.236065857,0.016023324,0.178955162,0.284350608,34.77609057,0.090289979,0.219874562,-0.208715587,0.989937279,0.618285325,17738.32218,0.30974474,12469.46945,0.665496427,5954.023128,0.013082904,-0.553179068,-0.554498518,0.40033685,289.3325686,285.9878263,294.1361058,289.3377943,284.4686834,296.2877656,6.773409163,34.54438671,0.155000005,21.41005325,26.07771873,4.667665482,24.85070352,0.813672181,1540.743618,51.43158729,19.27383002,0.610710076,0.606981682,0.143783147,392.0364138,14005.03466,0.153281256,166.6000061,299.5,132.8999939,209.4825679,33.92115909,22833.5999,4.22,14903.29932,3.223043157,4.22487387,4.22487387
2012_TURKANA,TURKANA,2012,1.567166963,12023.16997,12727.60137,13992.35804,17670.6555,16832.48134,14552.10217,0.126152091,0.189224884,0.938576787,0.169143249,0.02584129,-22.5169883,0.211727712,0.425775092,-0.006510242,1.254247433,1.316328017,0.146335621,-0.052935963,0.06087755,0.121636199,21.53597321,0.045860125,0.099849168,-0.169143249,0.917609963,0.338418261,10155.13372,0.323109919,10674.4764,0.717576534,3678.297395,0.004379052,-0.144199813,-0.151402472,0.133999001,299.0775534,295.1989725,303.7714616,299.0946107,293.3219036,306.7381499,1.354255929,6.906705177,0.0025,33.98205566,33.98205566,0.0,33.98205566,0.0,33.98205566,24.72081736,5.528811015,0.387339054,0.29280135,0.002284185,111.0743092,1828.345407,0.003515625,15.86041677,43.35833335,27.49791658,29.52916676,13.53589989,74.45416677,1.59,15702.27,0.055601827,1.59247846,1.59247846
2012_UASIN GISHU,UASIN GISHU,2012,2.821690724,28356.11149,27831.80819,28410.23313,26819.3689,21672.78744,15498.36698,-0.009598463,-0.014397916,0.189873432,0.000328,0.106584221,37.11532151,-0.038631916,0.022337543,-0.008155708,1.059318033,1.003312391,-0.011134272,-0.094178859,-0.012870281,-0.055681975,-4.635942239,-0.001714294,0.262566652,-0.000328,0.980363345,-0.152727238,-5086.735067,0.005445886,12614.25235,1.017184818,-1590.864213,0.012142745,-0.138702033,-0.139439403,0.371568767,289.6282516,285.8240225,294.9646833,289.6327589,284.0047345,297.3028275,6.827254458,34.8189981,0.235000007,20.02179527,26.05520058,6.033405304,23.2412598,1.252849526,2184.678421,51.046964,17.5204134,0.595382734,0.580453469,0.110690872,359.208119,12658.12242,0.230625009,150.8000031,267.0,116.1999969,199.1865857,23.71666679,32666.60005,2.82,14839.53401,3.335591015,2.82169072,2.82169072
2012_VIHIGA,VIHIGA,2012,1.546755691,9795.167625,10528.81568,10469.9326,18180.64417,14264.67456,11242.37469,0.271656664,0.407477795,2.536344439,0.268296767,0.120918539,-51.50502613,0.425538463,0.738580753,0.020460818,1.088068328,1.753892771,0.315119948,0.055973209,0.242132455,0.386474215,45.74846435,0.117176669,0.236075977,-0.268296767,1.007801432,0.864853807,23212.1413,0.376306646,12945.67786,0.578022386,7710.711522,0.006692947,-0.092813432,-0.093087397,0.204808368,293.7262223,289.8839412,299.0334627,293.7271799,288.2128711,301.4877256,7.177903643,36.60730777,0.045000001,26.79278374,28.3904953,1.597711563,27.64896626,0.434743454,497.6813927,54.13298933,15.72179014,0.629132286,0.629670305,0.140557364,394.3181782,11461.39895,0.040781252,167.8000031,259.2000122,91.40000916,222.5206904,28.42786925,6453.100021,1.65,14953.94895,2.612402769,1.64548584,1.64548584
2012_WEST POKOT,WEST POKOT,2012,3.350198577,26722.25424,25892.64886,26598.54764,24334.15307,20975.59605,15280.46632,-0.019595432,-0.029393259,0.73809069,-0.006757057,0.07724857,-32.6799407,-0.064681156,0.011249074,-0.012934602,0.921541951,0.986773435,-0.022730729,-0.096816206,-0.019341843,-0.085880341,-7.229929199,-0.003443509,0.225665853,0.006757057,0.974631477,-0.188896274,-7164.274677,-0.005012555,11034.8792,1.036308633,-2264.394612,0.019488974,-0.143145427,-0.143878066,0.596361417,291.970837,288.1936759,297.1845839,291.9799228,286.4154411,299.6496502,6.901153887,35.19588536,0.042500001,17.39340591,30.80813217,13.41472626,22.70438621,2.930263549,385.9745655,52.63943031,17.32091886,0.57458845,0.568744317,0.111514814,340.7244493,11411.89992,0.045000002,112.3000031,270.3999939,158.0999908,191.1062486,40.55130859,6115.399956,3.41,14727.50055,0.7561255,3.41857024,3.41857024
2013_BARINGO,BARINGO,2013,1.916579318,10513.22986,11718.54231,11573.76366,18522.3666,15093.6289,12460.39168,0.234793434,0.352184124,2.434161604,0.228738601,0.100726221,-49.02283993,0.378228493,0.599830505,0.031091259,1.157111775,1.622236217,0.272358892,0.024865964,0.191572824,0.347833206,40.32186516,0.089072894,0.194417361,-0.228738601,1.013321903,0.731482645,20996.42166,0.326152034,12735.48478,0.629372491,6948.602944,0.009437602,-0.183589137,-0.184864664,0.288891857,292.3533525,287.9631113,297.9881657,292.3619687,286.1338875,300.3462474,6.266750471,31.96042788,0.212500006,19.74698257,31.40585136,11.65886879,26.7405398,2.778772931,2272.945883,53.74104218,17.94136046,0.592805274,0.59283124,0.140840994,382.3215597,12837.73451,0.23765626,116.3000031,296.2999878,179.9999847,184.0674558,39.6817002,31107.40003,1.92,14948.24812,1.362962124,1.91657931,1.91657931
2013_BOMET,BOMET,2013,2.35910516,9371.738914,10634.5079,10535.17371,18744.73833,15866.88426,12620.52213,0.281683829,0.422518471,1.803942159,0.277271073,0.083037351,-34.63783203,0.438466991,0.771595573,0.033573277,1.144488171,1.790200482,0.326751442,0.054279184,0.232514289,0.399637554,48.06847058,0.109053027,0.195413773,-0.277271073,1.009945082,0.901132095,24743.69957,0.385004142,13477.15147,0.566660935,8209.564613,0.004556742,-1.148813166,-1.14615696,0.139534121,290.4956133,286.0825636,296.0685817,290.4992954,283.9922138,297.8753299,4.328231546,22.07398156,0.075000002,21.68127251,25.93959808,4.258325577,25.00890299,0.772511599,750.2670898,67.82413533,27.8877104,0.662840672,0.70140328,0.193968509,526.8454478,16428.98321,0.082968753,75.80000305,216.6999969,140.8999939,112.6813561,26.46839212,6648.200012,2.36,14979.42536,4.830027786,2.35910516,2.35910516
2013_BUNGOMA,BUNGOMA,2013,2.390227388,10233.2096,11560.40231,11367.34847,19195.88892,15411.47074,12529.45793,0.258385143,0.387571283,1.925359886,0.250282759,0.109509141,-48.5038125,0.409600929,0.67176611,0.034783004,1.145139161,1.70182356,0.299725174,0.039648187,0.212957829,0.378556715,44.94320097,0.098331376,0.210464302,-0.250282759,1.017643335,0.816837448,23686.26033,0.349602313,13512.21469,0.600552094,7828.540458,0.012223803,-0.206405107,-0.208058833,0.374529456,290.8224889,286.9732384,295.6474456,290.8247297,285.3993568,297.4759582,6.122493186,31.22471574,0.200000006,22.47842026,29.92697334,7.448553085,27.40002139,1.556060567,2192.001711,55.80466933,18.14195862,0.615317256,0.633985942,0.137095997,406.1345467,13036.05571,0.191250008,163.8999939,251.8000031,87.90000916,202.1801465,18.55175568,27496.49992,2.39,14968.01037,3.336968586,2.35910516,2.35910516
2013_BUSIA,BUSIA,2013,1.377609046,9862.591012,11187.43782,11075.24047,18952.70912,15833.93071,12706.65092,0.263518687,0.395271397,1.770518196,0.258731066,0.08966457,-39.61845742,0.416377663,0.701209849,0.033703194,1.154339181,1.719187579,0.305680035,0.041316472,0.214152161,0.380558571,45.5433615,0.099943892,0.197347051,-0.258731066,1.010429781,0.835410607,23750.20555,0.363581262,13415.0889,0.589572814,7877.468656,0.006283484,-0.182196404,-0.18371782,0.193031936,294.7875642,290.7791421,299.9586065,294.7889845,289.0036188,301.8368046,5.227610596,26.66081436,0.122500004,28.5496273,30.17309761,1.623470306,29.81609134,0.327276829,1460.988476,51.61300271,14.08835026,0.622622931,0.636012774,0.121723211,356.4077042,10951.47876,0.127968755,85.69999695,203.1000061,117.4000092,156.2791202,26.83398109,14221.39994,1.38,15071.72538,3.605954246,1.37760904,1.37760904
2013_ELGEYO-MARAKWET,ELGEYO-MARAKWET,2013,3.165259097,12344.79495,13428.58625,13246.54257,20741.69362,16159.94175,13237.6349,0.227179016,0.34076326,3.98548271,0.220084901,0.12362726,-62.21909464,0.366944342,0.575320033,0.026224914,1.121360933,1.601549957,0.263526356,0.024939785,0.19403651,0.339042726,41.16320401,0.091033554,0.220637197,-0.220084901,1.015506536,0.70393368,22672.09937,0.313367103,14118.42231,0.64205896,7495.151031,0.022805902,-0.106013315,-0.10679668,0.697994115,289.4361221,285.5520542,294.7374433,289.4425301,284.0348906,296.7723201,6.661701397,33.97467667,0.087500003,19.0662899,29.99927139,10.93298149,22.80068392,2.555873525,798.0239372,61.02316203,22.43664062,0.637542841,0.660806467,0.179987488,443.2172075,15270.5429,0.098437504,156.8999939,358.3999939,201.5,242.9657139,51.13769018,17007.59998,3.17,14755.7757,0.822781199,3.16525909,3.16525909
2013_EMBU,EMBU,2013,1.30890604,20229.27424,20809.12601,20999.52629,25637.72771,20774.31856,16845.42339,0.10156008,0.152338431,-1.304739323,0.10654972,0.103568651,-109.1363403,0.183510538,0.240547262,0.005118098,1.16937166,1.227718661,0.117809275,-0.046402588,0.082385681,0.1573395,21.67070113,0.042912212,0.205612844,-0.10654972,0.990040658,0.249444369,13773.42122,0.180210423,15137.96457,0.808461712,4638.201396,0.004610076,-0.151523039,-0.151038808,0.141166364,292.3469118,289.0125887,296.5996791,292.3525592,286.9520792,299.4439041,2.672678929,13.66879015,0.147500004,26.41197205,33.76908493,7.357112885,29.88566059,1.892457723,1763.253975,40.15230666,12.00959237,0.539526502,0.458082079,0.005507705,261.7662651,9027.223128,0.153281256,0.0,22.0,22.0,9.477064161,5.5367435,1032.999994,1.31,15046.04915,2.391180319,1.30890604,1.30890604
2013_HOMA BAY,HOMA BAY,2013,1.484416009,10226.5708,11466.69225,11384.56288,18355.45208,15561.25263,12651.29908,0.236609065,0.354907538,1.791535345,0.233113324,0.08203689,-41.1570998,0.380587706,0.615470179,0.030679607,1.168540939,1.627992189,0.274465016,0.024405476,0.18948238,0.346942625,40.58085841,0.088792923,0.183516818,-0.233113324,1.007591229,0.738051596,20995.77508,0.334071323,12663.17063,0.62392212,6970.889196,0.004057296,-0.100663192,-0.100859199,0.124531782,295.8729315,293.4987898,298.6307407,295.8733915,292.1428345,300.2247651,4.37558599,22.31548854,0.210000006,26.96643257,30.8132019,3.846769333,29.67003661,0.818026638,2492.283075,55.04763912,18.64726092,0.592296568,0.603604117,0.099018164,403.2944887,10954.74676,0.209531259,57.09999847,178.3000031,121.2000046,115.4731545,24.13266066,17205.50002,1.48,15128.89866,2.764677312,0.96936585,0.96936585
2013_ISIOLO,ISIOLO,2013,1.056945813,11440.50653,12689.73574,13300.6257,18656.63277,16767.49398,13725.74131,0.168735223,0.253098797,1.097940249,0.192152844,0.052204925,-34.55621028,0.288092613,0.47804103,0.012889423,1.354840918,1.407803264,0.195731859,-0.029140899,0.103470198,0.226584574,30.01647894,0.057448512,0.150745705,-0.192152844,0.952882272,0.492484038,15554.13528,0.322190329,12006.31986,0.678356427,5356.006962,0.001822266,-1.749941455,-1.747176862,0.055786876,295.9461193,291.6822888,301.1003258,295.9485299,290.1444237,303.4382021,1.577934371,8.132595013,0.005,30.40768814,31.54426384,1.136575699,30.97597599,0.568287849,61.95195198,22.24437473,4.858940024,0.40663539,0.258155292,-0.061193023,92.53505524,1458.159785,0.00703125,0.0,0.300000012,0.300000012,0.060000002,0.120000005,0.300000012,1.06,15237.91445,0.4834654,1.05694581,1.05694581
2013_KAJIADO,KAJIADO,2013,1.827704271,18701.23202,19258.2229,19502.24918,23595.04099,19684.54787,16600.79226,0.098077141,0.147113922,-13.27442441,0.104273749,0.090090489,-103.1011228,0.176581195,0.236756911,0.004842014,1.208133898,1.221998322,0.113769041,-0.048862976,0.07707421,0.148682495,19.99722965,0.04089264,0.173555251,-0.104273749,0.987671852,0.236843098,12106.77512,0.178629561,13843.91637,0.812908104,4092.791755,0.006665619,-1.039348653,-1.037079382,0.204423511,291.2418784,287.0216635,296.1472325,291.2490563,284.5948852,298.7902129,1.902599687,9.753689679,0.055000002,21.75269318,31.48737144,9.734678268,24.10813037,2.047510644,530.3788681,31.79008607,8.069930722,0.4715302,0.378311345,0.024597833,196.5986762,6071.795191,0.047812502,0.0,56.70000076,56.70000076,11.52941182,18.73289869,392.0000019,1.83,15072.83385,1.3646656,1.82770427,1.82770427
2013_KAKAMEGA,KAKAMEGA,2013,2.350605747,9794.688968,11133.99734,10961.85357,18878.19284,15199.49105,12245.10659,0.266654782,0.399975416,1.821708551,0.259277874,0.108045399,-46.56904357,0.42023863,0.703383533,0.035699566,1.147777401,1.731127907,0.309317875,0.044135663,0.218663836,0.387158341,45.9273861,0.101060106,0.213417535,-0.259277874,1.01608273,0.846757,23930.12083,0.361047005,13397.26606,0.588916688,7916.339278,0.005308836,-0.19330411,-0.193924746,0.162782533,293.3037744,288.9503946,298.9497069,293.3063008,287.2581609,300.934136,6.560068804,33.45635122,0.205000006,25.04808807,30.10754967,5.059461594,28.29295605,1.35606129,2320.022396,57.6266604,18.90836763,0.621037123,0.639754628,0.137676342,417.3660333,12858.70803,0.209531259,171.6000061,326.0,154.3999939,239.287248,27.00948143,35653.79996,2.35,14983.96436,3.660943263,2.35060574,2.35060574
2013_KERICHO,KERICHO,2013,1.943685208,11078.81737,12286.496,11956.36738,20137.56116,15554.78508,12713.18785,0.260348541,0.39051654,2.379054904,0.246791427,0.128522957,-57.18382408,0.409973568,0.666549133,0.034407424,1.107871326,1.719007984,0.302002755,0.046712123,0.225833675,0.385251661,46.09569638,0.103256883,0.226359676,-0.246791427,1.030019692,0.82394102,24898.62969,0.337706247,14159.37751,0.606702897,8181.193824,0.012817177,-0.344626085,-0.345247614,0.39250318,289.8268143,285.4236265,295.5250071,289.8296684,283.7998266,297.2559763,6.115836007,31.19076271,0.052500002,21.39882088,25.52392197,4.125101089,23.31191426,1.21487056,489.5501995,64.3307811,24.26526699,0.638239063,0.681920453,0.186481996,475.8875901,14964.95915,0.050625002,176.1999969,246.0,69.80000305,204.438889,16.00590754,7359.800003,1.94,14833.97344,2.897209961,1.9436852,1.9436852
2013_KIAMBU,KIAMBU,2013,0.500102985,17527.39488,18083.75906,18133.42969,23381.58001,19116.74745,15905.58061,0.1272958,0.190941371,7.386732068,0.128668922,0.099972132,-81.03200777,0.22521584,0.296438112,0.007331747,1.121504398,1.293078587,0.147662551,-0.030505734,0.110688392,0.20047597,25.82972185,0.055514116,0.189847153,-0.128668922,0.997272753,0.342556203,15708.99414,0.2069763,14314.86513,0.772499637,5248.150288,0.00380999,-0.956819277,-0.954300623,0.117032689,289.2199055,285.3933915,293.8417478,289.226624,282.3592244,296.796021,3.963726127,20.22402865,0.075000002,19.64378738,27.49996948,7.856182098,23.9820275,2.143087508,719.460825,46.88907643,14.48839297,0.57839862,0.555102603,0.080606186,330.7862904,12241.19916,0.078750003,1.5,85.90000153,84.40000153,52.0357145,21.08778794,2914.000012,0.5,14855.74523,1.706733322,0.50010298,0.50010298
2013_KILIFI,KILIFI,2013,0.47935085,18080.12049,18977.71162,18967.29811,24559.40055,19542.43767,15712.80335,0.132587397,0.198878703,2.329893873,0.132088806,0.113004848,-96.34409584,0.23185827,0.309114115,0.013366942,1.158644905,1.311102924,0.153800788,-0.030348262,0.108686356,0.209201433,27.17896486,0.052980859,0.218790239,-0.132088806,1.001172568,0.361701202,16791.10054,0.207670981,15075.7515,0.768675099,5592.102446,0.001894296,-0.51235786,-0.51200503,0.057972215,298.5813173,295.7753546,302.298131,298.5938177,294.4556435,303.9178058,3.533787539,18.05071457,0.485000014,31.61096764,34.62550354,3.014535904,33.11806339,0.756574646,6424.904297,44.80914359,13.55923213,0.516679644,0.476489086,0.031691786,320.7568938,7927.626486,0.445781268,0.0,14.60000038,14.60000038,2.390536269,4.56467425,757.7999973,0.48,15079.86584,2.626406442,0.47935085,0.47935085
2013_KIRINYAGA,KIRINYAGA,2013,1.202830711,20608.46643,20953.46217,20934.00585,25387.22481,19842.009,16298.16516,0.097374669,0.146060394,-50.01891093,0.096897403,0.122202113,-127.0614208,0.17691861,0.215451516,0.004667276,1.074516012,1.216741323,0.112954218,-0.043539265,0.089266014,0.159940441,20.80383017,0.044237539,0.217523931,-0.096897403,1.000988963,0.234301552,13375.43338,0.157866437,14920.22188,0.823806219,4453.218958,0.00534364,-0.554869194,-0.553017224,0.163604882,288.7115197,285.6031565,292.6738172,288.7192017,282.7833114,295.3651066,3.482705919,17.76854546,0.057500002,26.52869225,29.71039581,3.181703568,28.16776632,0.975594253,647.8586254,51.3749143,17.54383607,0.583047301,0.579787081,0.147333379,302.2051748,10965.66575,0.050625002,0.0,35.09999847,35.09999847,21.93333334,6.167297251,789.6000004,1.2,14931.23149,1.617711552,1.20283071,1.20283071
2013_KISII,KISII,2013,2.056557212,9158.456145,10365.07435,10245.12898,18425.41217,14429.33959,11695.50989,0.286066472,0.42909219,1.837108763,0.280630372,0.121747354,-48.80002149,0.444404051,0.782300515,0.033278507,1.133546099,1.804010474,0.331835247,0.058124485,0.239063973,0.406332744,48.36084591,0.1121949,0.22363576,-0.280630372,1.011987965,0.916988498,24673.07107,0.387748669,13302.84769,0.562109897,8180.283216,0.004681071,-0.590141893,-0.58892129,0.143312519,293.5425509,289.3712336,299.0512293,293.5438855,287.7963971,300.713879,5.559382046,28.35284803,0.087500003,23.99075699,28.38932991,4.398572922,26.48167043,1.177579866,926.8584652,60.95210219,21.41763887,0.6251012,0.641827734,0.160603951,464.4359387,13123.52573,0.098437504,135.8999939,214.8000031,78.90000916,170.4857134,18.1835271,11933.99994,2.06,14931.65161,2.703003257,2.05655721,2.05655721
2013_KISUMU,KISUMU,2013,1.91625994,9742.382605,10933.84762,10865.97147,18423.16584,15636.53543,12423.80489,0.259666482,0.389493002,1.826499522,0.256463956,0.082452734,-36.50129739,0.410886654,0.69507914,0.030297357,1.149872922,1.708142594,0.301211456,0.040117923,0.213046283,0.373493069,44.27397232,0.100683564,0.195204442,-0.256463956,1.007142653,0.821473331,22748.72463,0.362723764,12990.18005,0.592885468,7557.194328,0.005330205,-0.109508596,-0.11039149,0.1634272,295.1354429,292.1842193,299.09577,295.1363406,290.900815,300.6641321,4.834875487,24.65786372,0.047500001,28.02519989,30.896101,2.870901108,29.62341891,0.838306576,562.8449593,53.99610384,17.15559214,0.574247753,0.588589551,0.095798527,393.6073835,11812.60556,0.046406252,129.6999969,195.3000031,65.6000061,154.057576,20.6649615,5083.900009,1.92,15037.56951,2.754065478,1.91625994,1.91625994
2013_KITUI,KITUI,2013,0.400635577,14549.38362,15756.29143,16485.20859,21472.50775,19747.17442,16412.19095,0.1338221,0.200730421,1.488326196,0.157037341,0.040266005,-34.5657453,0.234692011,0.376892799,0.008122995,1.400686832,1.312123536,0.155232961,-0.046231175,0.077033065,0.176982877,25.79160027,0.045374266,0.132036125,-0.157037341,0.953873397,0.366168357,14389.3912,0.277087109,13229.90372,0.730179918,4987.299591,0.001970184,-1.02988195,-1.027448598,0.060298089,296.3157701,292.182261,301.3012438,296.3209233,290.6114567,304.3616067,1.170488162,6.109492052,1.217500036,26.07415962,35.3515892,9.277429581,31.06619468,1.622676079,15129.23681,31.48565745,8.459294627,0.505474191,0.379740499,-0.072670017,188.3265841,5172.916485,1.21500005,0.0,14.19999981,14.19999981,1.392592584,3.58960569,1203.199993,0.4,15234.92159,1.71117198,0.40063557,0.40063557
2013_KWALE,KWALE,2013,0.331876973,17320.98191,18347.31226,18480.815,23999.30302,19903.73489,16000.25574,0.132980101,0.199467715,0.84319544,0.13657462,0.092289601,-76.91391558,0.233130965,0.319778327,0.013267771,1.217952706,1.31051637,0.154256314,-0.03387607,0.101745954,0.204216267,27.04426508,0.050981606,0.19875534,-0.13657462,0.992872244,0.363122005,16456.65961,0.220606447,14758.89552,0.761114422,5518.488019,0.001931894,-0.526172618,-0.525955782,0.059112526,297.5584022,294.4595998,301.6311706,297.571258,293.1410928,303.4520616,3.497498692,17.84930214,0.357500011,30.97113228,32.77819824,1.807065964,31.8562487,0.395034028,4555.443563,37.8197844,12.31284817,0.516426456,0.449983956,0.021190095,314.5987746,8231.709814,0.021093751,9.199999809,13.5,4.300000191,11.37999986,1.155969971,170.6999979,0.33,15107.07349,1.355793786,0.33187697,0.33187697
